video_id,video_path,start_time,end_time,text_english,gloss_asl,palabras_en,palabras_asl,ratio_longitud
s2OgP3aWqaw,data/s2OgP3aWqaw/s2OgP3aWqaw.mp4,00:01:38.590,00:01:43.777,"Deaf Person: ""I'm not getting any of this! This really needs closed captions""",THIS DESC-REALLY NEED DESC-CLOSE HEADQUARTERS?,13,5,0.38461242605826107
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:07:54.360,00:07:57.540,Episode 1....,...,2,1,0.49997500124993743
VqKxKdOcqF4,data/VqKxKdOcqF4/VqKxKdOcqF4.mp4,00:05:29.860,00:05:31.960,the biennial report. We are excited!,X-WE BE DESC-EXCITED!,6,3,0.49999166680555324
ZIz4BQJESO0,data/ZIz4BQJESO0/ZIz4BQJESO0.mp4,00:02:43.700,00:02:53.320,NO. MY DAD LOVES FISHING. I LIKE EATING FISH.,X-I LIKE EATING FISH.,9,4,0.4444395062277086
2K6sNH3QdM4,data/2K6sNH3QdM4/2K6sNH3QdM4.mp4,00:14:38.752,00:14:42.131,San Salvador.,SANTARAVON.,2,1,0.49997500124993743
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:08:23.780,00:08:35.560,Episode number 3 - it is up to the kids! The kids will love it!,CHILD WILL LOVE X-IT! DESC-UP TO CHILD!,15,7,0.4666635555762962
2K6sNH3QdM4,data/2K6sNH3QdM4/2K6sNH3QdM4.mp4,00:14:55.936,00:15:02.902,"calling it a ""sick child."" He said one of his priorities",X-HE SAY ONE X-HE PRIORITY,11,5,0.454541322351615
O5cq19P5RJ0,data/O5cq19P5RJ0/O5cq19P5RJ0.mp4,00:00:00.000,00:00:12.500,"""hóng dēng tíng 红灯停“ means ""Red Light Stop"" .",MEAN DESC-RED LIGHT STOP.?,9,4,0.4444395062277086
gkJQYWx7bW8,data/gkJQYWx7bW8/gkJQYWx7bW8.mp4,00:01:51.520,00:01:54.640,the deaf,DESC-DEAF,2,1,0.49997500124993743
gkJQYWx7bW8,data/gkJQYWx7bW8/gkJQYWx7bW8.mp4,00:01:58.640,00:02:03.200,chair of the commission,CHAIR COMMISSION,4,2,0.49998750031249223
EovmEMDNQY0,data/EovmEMDNQY0/EovmEMDNQY0.mp4,00:03:17.960,00:03:19.980,The ASL social night!,DESC-SOCIAL NIGHT!,4,2,0.49998750031249223
6kUJ1Ifkh-E,data/6kUJ1Ifkh-E/6kUJ1Ifkh-E.mp4,00:00:00.540,00:00:01.040,Day; Día,DÀ?A,2,1,0.49997500124993743
s2OgP3aWqaw,data/s2OgP3aWqaw/s2OgP3aWqaw.mp4,00:03:55.668,00:04:02.796,Don't focus your attention on the interpreter. Turn your focus toward the deaf person.,TURN X-YOU FOCUS TOWARDS DESC-DEAF PERSON. INTERPRETER.,14,7,0.4999964285969386
2K6sNH3QdM4,data/2K6sNH3QdM4/2K6sNH3QdM4.mp4,00:15:57.373,00:16:00.459,a male SVRS interpreter.,MALESVRS INTERPRETER.,4,2,0.49998750031249223
O5NFu_RqCF0,data/O5NFu_RqCF0/O5NFu_RqCF0.mp4,00:01:09.189,00:01:15.159,The months of the year -- January,MONTH YEAR -JUNE,7,3,0.4285653062099113
zj71SOX9oCo,data/zj71SOX9oCo/zj71SOX9oCo.mp4,00:00:05.958,00:00:10.958,"It is Wednesday, January 29. Ready for news?",DESC-READY FOR NEWS?,8,3,0.37499531255859303
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:10:34.840,00:10:40.540,One time I played around. Just check on the keyboard.,DESC-JUST CHECK ON TURBACK.,10,4,0.39999600003999963
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:10:40.540,00:10:44.300,"I wanted to feel the sounds of the keys. I felt the sound, not hear it but felt it.","X-I FEEL SOUND, DESC-NOT HEAR X-IT BUT FEEL X-IT.",19,9,0.47368171746464494
VqKxKdOcqF4,data/VqKxKdOcqF4/VqKxKdOcqF4.mp4,00:07:16.560,00:07:19.800,the stakeholders of the Collaborative Plan.,STAKEHOLDER COLOMBATIVE PLAN.,6,3,0.49999166680555324
aiu-jYypOqk,data/aiu-jYypOqk/aiu-jYypOqk.mp4,00:11:44.046,00:11:44.756,Awesome. Great.,DESC-GREAT.,2,1,0.49997500124993743
6kUJ1Ifkh-E,data/6kUJ1Ifkh-E/6kUJ1Ifkh-E.mp4,00:00:28.485,00:00:28.985,Friday; Viernes,VOURNEY,2,1,0.49997500124993743
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:12:24.420,00:12:35.280,"They had a book for the piano and I found a song called ""Cross Buns"". I remember that, I think.","X-I REMEMBER THAT, X-I THINK. SONG CALL CROSS BONG?",20,9,0.44999775001125
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:13:12.100,00:13:28.500,She looked shocked and happy! This time it was good. That showed me that the sound was nice and good,THAT SHOW X-I THAT SOUND BE DESC-NICE AND DESC-GOOD,20,9,0.44999775001125
O5NFu_RqCF0,data/O5NFu_RqCF0/O5NFu_RqCF0.mp4,00:03:51.579,00:03:57.130,"okay, we're finished for today! I'll see you later. Bye!",BYE! FOR TODAY!,10,3,0.2999970000299997
mEx65Xph1sc,data/mEx65Xph1sc/mEx65Xph1sc.mp4,00:00:44.000,00:00:45.500,a mime.,MIME.,2,1,0.49997500124993743
2KIyVF36spo,data/2KIyVF36spo/2KIyVF36spo.mp4,00:00:39.260,00:00:41.260,SAFE - SAFETY,SAFETY,3,1,0.3333222225925802
6KwcF1SxswU,data/6KwcF1SxswU/6KwcF1SxswU.mp4,00:01:15.180,00:01:21.080,Do you need ASL interpreter? Or other kind of interpreter? CART?,CART? NEED INTERPRETER?,11,3,0.272724793410969
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:00:10.380,00:00:16.020,This is my sign name . This is my ASL vlog.,THIS BE X-MY SLOVLOG..,11,4,0.363633057881292
O5R4COF8KHQ,data/O5R4COF8KHQ/O5R4COF8KHQ.mp4,00:00:50.060,00:00:52.720,I don't know. Anyone.,ANYONE. KNOW.,4,2,0.49998750031249223
S2WaiQ_z2xA,data/S2WaiQ_z2xA/S2WaiQ_z2xA.mp4,00:06:31.720,00:06:33.240,as a result of the fires.,AS RESULT FIRE.,6,3,0.49999166680555324
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:15:16.300,00:15:20.120,I forgot what the song was called. Whatever it is.,WHATEVER X-IT BE. CALL.,10,4,0.39999600003999963
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:01:17.700,00:01:25.420,"I don't know what to say or what to talk about. If you have an idea for a video you would like to see,","IF X-YOU HAVE IDEA FOR VIDEO X-YOU WOULD LIKE TO SEE,",24,11,0.45833142361906826
O5R4COF8KHQ,data/O5R4COF8KHQ/O5R4COF8KHQ.mp4,00:01:14.260,00:01:17.700,"I really don't know. Anyway, soooo....","DESC-ANYWHERE, DESC-SOOO....",6,2,0.3333277778703688
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:15:36.300,00:15:43.880,They looked happy! That made me happy. Happy and relieved!,DESC-HAPPY AND RELIEVE! DESC-HAPPY!,10,4,0.39999600003999963
mEx65Xph1sc,data/mEx65Xph1sc/mEx65Xph1sc.mp4,00:01:48.000,00:01:50.000,What are your thoughts on this?,NAME YOU WHAT(WH),6,3,0.49999166680555324
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:02:10.320,00:02:27.700,I'm also trying to work on other stuff for this channel. You may have seen I posted a new channel trailer.,X-YOU MAY HAVE SEE X-I POST DESC-NEW CHANNEL TRADOR. CANADA?,21,10,0.476188208627578
O5R4COF8KHQ,data/O5R4COF8KHQ/O5R4COF8KHQ.mp4,00:02:09.634,00:02:12.194,My dad is deaf. He was born hearing.,X-HE BE BEAR HEARING.,8,4,0.499993750078124
vqNRj45rR-M,data/vqNRj45rR-M/vqNRj45rR-M.mp4,00:00:50.967,00:00:54.095,of the realms of the future!,REGROUND FUTURE!,6,2,0.3333277778703688
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:16:35.460,00:16:39.760,The music is more spicy. Interesting.,DESC-INTERESTING. MORE DESC-PINKY.,6,3,0.49999166680555324
q2zUnAKVXuI,data/q2zUnAKVXuI/q2zUnAKVXuI.mp4,00:02:48.100,00:02:52.100,OF THE BRAVE”,BRAVE?,3,1,0.3333222225925802
gkJQYWx7bW8,data/gkJQYWx7bW8/gkJQYWx7bW8.mp4,00:05:00.000,00:05:04.080,the day,DAY,2,1,0.49997500124993743
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:04:07.420,00:04:21.920,Other than that what's been going on in my life? Last week the CSUN interpreting program emailed me,DESC-LAST WEEK SCUN INTERPRET PROGRAM EMPIL X-I,18,7,0.3888867284070644
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:16:41.480,00:16:46.740,Hard of hearing and deaf can hear the music? It is fine.,X-IT BE FINE. CAN HEAR MUSIC?,12,6,0.49999583336805525
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:17:02.280,00:17:11.620,"In the beginning of the show one song would be sung. It is called ""Jump in the Water""",X-IT BE CALL -JUMP IN WATER -SUNG.,18,7,0.3888867284070644
q2zUnAKVXuI,data/q2zUnAKVXuI/q2zUnAKVXuI.mp4,00:03:06.077,00:03:11.080,“OVER THE LAND OF THE FREE,OVER LAND DESC-FREE,6,3,0.49999166680555324
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:17:20.280,00:17:42.180,"Oh child , come on in, jump in the water. Got no trouble with the mess you've been, walk on the water","GET NO TROUBLE WITH MESS X-YOU HAVE BE, WALK ON WATER",22,11,0.4999977272830578
q2zUnAKVXuI,data/q2zUnAKVXuI/q2zUnAKVXuI.mp4,00:03:11.100,00:03:22.100,AND THE HOME OF THE BRAVE”,AND HOME BRAVE?,6,3,0.49999166680555324
Q3RXIsG0bdo,data/Q3RXIsG0bdo/Q3RXIsG0bdo.mp4,00:00:00.000,00:00:12.100,"""chē mén 车门"" means ""Car Door"".",MEAN? CH?,6,2,0.3333277778703688
aiu-jYypOqk,data/aiu-jYypOqk/aiu-jYypOqk.mp4,00:14:46.466,00:14:47.886,Yes? Most of you.,MOST X-YOU.,4,2,0.49998750031249223
icJNRTvnAKA,data/icJNRTvnAKA/icJNRTvnAKA.mp4,00:03:53.160,00:03:59.880,"Step 9: Final step! Now, you can enjoy your spaghetti! Enjoy!! Bye!!",BYE!! X-YOU CAN ENJOY X-YOU SPAGUE?,12,6,0.49999583336805525
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:06:22.540,00:06:36.040,"The next one is ASL translation, which I'm waitlisted for. I'm required to take it this semester",X-I BE REQUIRE TO TAKE X-IT THIS SEMESTER,17,8,0.47058546714431093
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:06:50.640,00:07:03.080,It's a prerequisite for the interpreting program. The sixth one is kind of two classes because,DESC-SIXTH ONE BE KIND TWO CLASS BECAUSE,16,7,0.43749726564208974
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:19:51.020,00:20:09.180,Throw me like a stone in the water. Watch the mud rise up.,WATCH MUD RISE DESC-UP. WATER.,13,5,0.38461242605826107
O5UzqRJtzlA,data/O5UzqRJtzlA/O5UzqRJtzlA.mp4,00:00:03.220,00:00:04.580,"#DEAFTALENT Hello everyone! Welcome to the set of GREY HOUSE! My name is Kayla and I’m playing the role of Bernie in the show. And I’m Cicely, the ASL director. We’re taking over A Red Orchid’s social media to give you a little information about Grey House and how you can see our open captioned shows! Grey House is about a lot of things. It’s about... LOVE HOME build with each other, FAMILY It’s a terrifying investigation of pain and how it brings all different kinds of people together— TOGETHER and while the show does incorporate ASL it’s not necessarily about deafness, but rather how it’s a working component in the discoveries made throughout the show. we are delighted to be working with CaptionPoint to bring you open captioning This wonderful company will help tell the story of GREY HOUSE and we would love for you to come and see our work together! To book a ticket to one of the accessibility shows We’re excited to share this show with you and can’t wait to see what you think. THANK YOU!","X-I BE TAKE OVER A RED ORCHID X-POSS DESC-SOCIAL MEDIA TO GIVE X-YOU DESC-LITTLE INFORMATION ABOUT GREY HOUSE AND HOW X-YOU CAN SEE X-WE DESC-OPEN HEADQUARTED SHOW WITH EACH DESC-OR, DESC-FAMILY X-IT BE DESC-TERRIBLE INVESTIGATION PAIN",181,36,0.1988949177376145
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:08:14.120,00:08:24.980,I don't care but the schedule for the first one is better. The second one is at night and I don't like night classes.,DESC-SECOND ONE BE AT NIGHT AND X-I DO DESC-NOT LIKE NIGHT CLASS.,24,12,0.4999979166753472
2KlWfbJNWUE,data/2KlWfbJNWUE/2KlWfbJNWUE.mp4,00:02:05.380,00:02:10.660,This situation can create an awkward experience. Especially with usage of an Interpreter.,DESC-ESPECIALLY WITH USAGE INTERPRETER. EXPERIENCE.,13,5,0.38461242605826107
Q3uGuYnV4Mc,data/Q3uGuYnV4Mc/Q3uGuYnV4Mc.mp4,00:00:43.320,00:00:44.960,a death.,DEATH.,2,1,0.49997500124993743
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:09:20.820,00:09:40.020,"But spring semester in January, I'll be back. So thank you for watching. If you liked this video please like and",IF X-YOU LIKE THIS VIDEO PLEASE LIKE AND,21,8,0.38095056690206236
6lBrXPTzTBM,data/6lBrXPTzTBM/6lBrXPTzTBM.mp4,00:10:24.220,00:10:27.820,I'll see you later. Bye!,BYE! DESC-LATER.,5,2,0.3999920001599968
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:22:58.360,00:23:06.460,The picture is right now Nicodemus. He is the character in the show.,X-HE BE CHARACTER IN SHOW.,13,5,0.38461242605826107
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:00:10.340,00:00:11.040,a licensed,LICENSE,2,1,0.49997500124993743
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:24:25.200,00:24:30.820,"The episodes have subtitles. Oh, it is a CHAMP! Really CHAMP! The subtitles are cool!",THIRTY BE DESC-COLD! CHAMP?,15,4,0.2666648889007407
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:00:16.780,00:00:18.700,The reason,REASON,2,1,0.49997500124993743
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:25:08.740,00:25:14.720,You can click on it. Just make sure the English is on.,DESC-JUST MAKE DESC-SURE ENGLISH BE ON.,12,6,0.49999583336805525
6n8PyIYzS-w,data/6n8PyIYzS-w/6n8PyIYzS-w.mp4,00:02:46.060,00:02:47.700,See you later. Goodbye!,GOODBYE! DESC-LATER.,4,2,0.49998750031249223
6NddBOft2TQ,data/6NddBOft2TQ/6NddBOft2TQ.mp4,00:00:16.140,00:00:24.600,"On April 12, 2019, the legislature reached its third deadline for bills to be heard. MNCDHH has good news to report; all of the bills that we took the lead on advanced to the next level. The DeafBlind Intervenor bill is on its way to final passage. The remaining 6 bills are in omnibus bills, which is a large bill that includes many different bills that were heard and passed out of a committee. These 6 bills are either in the House omnibus bill only, or the Senate omnibus bill only, or they are in both bills. All will be part of the conference committee and could still get passed so we are hopeful. The bills led by others, and MNCDHH supports, have similar status as MNCDHH’s bills. They have passed out of committee, either through the House, the Senate, or both, and will move on to the next step. Only one bill did not make it through, the hearing aid insurance bill. Next, we will share specific updates for each bill. The Commission’s request for an increase of $450,000 was included in both the House and the Senate bills. The additional funds would cover a government relations specialist, a policy analyst, studies and research, leadership training, and increased costs of accommodations. This bill will be discussed in the House and Senate Jobs, Energy and Utilities Conference Committee. The House created a special grant program for MDS for $100,000 to cover the costs of children birth to age three for the next four years. The Senate would not give the bill a hearing. We will work to convince the Senate to agree to include the grant in the final bill. This will not completely fix MDS’s problem, but will provide the school with enough money to cover the estimated costs of children birth through 36 months for several years. Once they have demonstrated their success, they will be in a stronger position to get into the regular payment system and can come back to the legislature in two to four years. First we have to get the Senate to agree to the House positions. This bill will be discussed in the House and Senate Education Policy and Finance Conference Committee. The House included $64,000 for 2020 and 2021 to study reestablishing a program. The Senate included $50,000 for one year. This will be discussed in the House and Senate Higher Education Conference Committee. MSAD got the request for their operating costs in the House, but they only got their base in the Senate. They got $13 million in the House for asset preservation, a safety corridor and improving mechanical systems and accessibility in the dormitories. MSA has been providing legislative updates in their monthly Superintendent’s Corner. Be sure to follow them The bill had its final passage in the House. We will advocate for its final passage in the Senate. We think this will happen soon. Thanks to Sally, Mike and Andrew Prouty for their advocacy. The bill is in the House Health and Human Services Omnibus Bill. It didn’t get a hearing in the Senate because they ran out of time. The Chair of the Senate Committee said she would agree with the House version. The bill will be discussed in the House and Senate Health and Human Services Conference Committee. This bill did not advance. We will try again in the future. This bill was included in the Senate, but not in the House. We believe this bill is very important and are working hard to make sure that it gets included in the final bill and that the conference committee supports the Senate position. We are working to address Minnesota Management and Budget’s concerns. It’s not OK that 56% of state employees with disabilities leave state government within a year. The state needs to create a more inclusive and welcoming environment for people with disabilities to contribute their talents and meet workforce needs. The study will be addressed in the House and Senate Government Policy and Finance State Government Conference Committee. VR got its request for full funding in the House at $8 million and it got $7 million in the Senate. The bill is in both the House and the Senate omnibus bills and will be heard in the House and Senate State Government Finance and Policy Conference Committee. Both the House and the Senate included their request for $211,000 to address interpreter shortages and to make policy changes that will allow them to provide more services and more equipment in the telecommunication distribution program. The bill was heard in the House and didn’t get a hearing in the Senate. It does not have a good chance of passage. It will be discussed in the State Government and Elections Conference Committee. The conference committees began their discussions on the House and Senate versions of bills after legislators returned from their spring break on April 23, 2019. The House and the Senate is busy appointing members of the Conference Committees. The Committees will have to agree on what will be in the final bills. Once the bills are passed from their Committees, they will go to the floor of the House and the Senate for final passage. Then they get sent to the Governor to be signed. The Governor can either sign the bills, or veto all or parts of the bills. Things are moving fast. We still have more work to do before session ends on May 20, 2019. If you have any questions, please contact Mary Hartnett at","REMAIN 6 BILL BE IN OMNIBUS BILL, WHICH BE DESC-LARGE BILL THAT INCLUDE DESC-MANY DESC-DIFFERENT BILL THAT BE HEAR AND PASS OUT COMMITTEE. SE 6 BILL BE EIR IN HOUSE OMNIBUS BILL DESC-ONLY, OR SENATE OMNIBUS BILL DESC-ONLY, OR X-Y BE IN BOTH LEVEL",923,44,0.04767063405518591
MeXD-8q_HnE,data/MeXD-8q_HnE/MeXD-8q_HnE.mp4,00:02:25.046,00:02:27.286,Stitches. Staples.,STITCH.,2,1,0.49997500124993743
6O7xQpT3As4,data/6O7xQpT3As4/6O7xQpT3As4.mp4,00:00:06.280,00:00:08.880,from the Canadian Association of the Deaf .,FROM DESC-CANADA ASSOCIATION DESC-DEAF.,8,4,0.499993750078124
XKIb7PFa27o,data/XKIb7PFa27o/XKIb7PFa27o.mp4,00:02:30.100,00:02:32.166,"""NO, NO, NO,"" MY FRIEND SAYS. ""THERE'S NO WAY ON EARTH",THERE X-POSS NOWAY ON EARTH,11,5,0.454541322351615
XKIb7PFa27o,data/XKIb7PFa27o/XKIb7PFa27o.mp4,00:02:34.367,00:02:38.934,DO NOT TOUCH. DO NOT TOUCH.,DO DESC-NOT DESC-TOUCH.,6,3,0.49999166680555324
S2_88aUJdDM,data/S2_88aUJdDM/S2_88aUJdDM.mp4,00:00:30.160,00:00:33.200,"No, I haven't seen it. Tell me more about it!",TELL X-I MORE ABOUT X-IT!,10,5,0.4999950000499995
Id8XymKwr2M,data/Id8XymKwr2M/Id8XymKwr2M.mp4,00:00:06.423,00:00:11.261,"It is Tuesday, May 14. Ready for the news?",DESC-READY FOR NEWS?,9,3,0.33332962967078145
CKkDyOrIZAE,data/CKkDyOrIZAE/CKkDyOrIZAE.mp4,00:00:48.700,00:00:53.160,"There was a little dog! It was cute, too.","X-IT BE DESC-KYE, DESC-TOO.",9,4,0.4444395062277086
6o8TQ9xQMKw,data/6o8TQ9xQMKw/6o8TQ9xQMKw.mp4,00:01:52.640,00:01:55.560,"Come learn, come network, come meet people. It will be a wonderful experience",X-IT WILL BE DESC-WONDERFUL EXPERIENCE,13,5,0.38461242605826107
6o8TQ9xQMKw,data/6o8TQ9xQMKw/6o8TQ9xQMKw.mp4,00:01:55.560,00:01:58.580,It's be a great day! A long day! But well worth it!,DESC-LONG DAY! BUT DESC-WELL WORTH X-IT!,12,6,0.49999583336805525
CKkDyOrIZAE,data/CKkDyOrIZAE/CKkDyOrIZAE.mp4,00:01:06.540,00:01:11.580,Max and the little dog played. They had a good time.,X-Y HAVE DESC-GOOD TIME.,11,4,0.363633057881292
k7PdAAknzDY,data/k7PdAAknzDY/k7PdAAknzDY.mp4,00:31:06.340,00:31:11.780,"You can download one episode in your phone. Then you watch it. When done, you can upload again.","WHEN DO, X-YOU CAN UPLOAD DESC-AGAIN. X-YOU WATCH X-IT.",18,9,0.49999722223765425
6o8TQ9xQMKw,data/6o8TQ9xQMKw/6o8TQ9xQMKw.mp4,00:02:24.500,00:02:36.360,This conference will be conducted in ASL and it will be an ASL only environment. Contact me if you need any special communications accomodations,CONTACT X-I IF X-YOU NEED ANY DESC-SPECIAL COMMUNICATION ACCOMMODATION,24,9,0.3749984375065104
cKooLmJIe2E,data/cKooLmJIe2E/cKooLmJIe2E.mp4,00:00:07.740,00:00:10.700,It was so much fun! Do you want another event?,DO X-YOU WANT ANOR EVENT?,10,5,0.4999950000499995
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:01:12.040,00:01:12.720,as a,AS,2,1,0.49997500124993743
S2_88aUJdDM,data/S2_88aUJdDM/S2_88aUJdDM.mp4,00:02:39.100,00:02:41.640,I am curious. Who are the judges?,WHO BE JUDGE?,7,3,0.4285653062099113
-44hXvy7VZk,data/-44hXvy7VZk/-44hXvy7VZk.mp4,00:40:58.640,00:41:11.040,. Ya-el the question is from Suzie: >>RABBI DARBY LEIGH: Wait.,RABBI DABRBY LEIGH: WAIT. SUSZE?,11,5,0.454541322351615
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:01:20.960,00:01:21.840,in the,IN,2,1,0.49997500124993743
2LwV2AuvNaU,data/2LwV2AuvNaU/2LwV2AuvNaU.mp4,00:01:31.350,00:01:32.240,a situtation.,PITATION.,2,1,0.49997500124993743
zj71SOX9oCo,data/zj71SOX9oCo/zj71SOX9oCo.mp4,00:18:28.541,00:18:30.875,for the Deaf .,FOR DESC-DEAF.,4,2,0.49998750031249223
tzIaQJPzSrQ,data/tzIaQJPzSrQ/tzIaQJPzSrQ.mp4,00:03:09.040,00:03:13.040,"I got a message that said ""Urgent! You need to read this.""",X-YOU NEED TO READ THIS. DESC-URGENT!,12,6,0.49999583336805525
2LwV2AuvNaU,data/2LwV2AuvNaU/2LwV2AuvNaU.mp4,00:02:05.760,00:02:06.400,The name of the company is,NAME COMPANY BE,6,3,0.49999166680555324
XKIb7PFa27o,data/XKIb7PFa27o/XKIb7PFa27o.mp4,00:05:18.800,00:05:21.633,"AND THEN HE COMES AROUND TO ME. HE SAYS, ""STAND UP.""","HE SAYS, STAND DESC-UP. X-HE.",11,5,0.454541322351615
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:01:41.660,00:01:42.160,the hearing,HEARING,2,1,0.49997500124993743
-44hXvy7VZk,data/-44hXvy7VZk/-44hXvy7VZk.mp4,00:41:57.890,00:41:59.290,the question?,QUESTION?,2,1,0.49997500124993743
6ojK5S2q7kQ,data/6ojK5S2q7kQ/6ojK5S2q7kQ.mp4,00:01:45.065,00:01:48.115,Hope to see you all there! Bye!,BYE! ALL DESC-RE!,7,3,0.4285653062099113
cks28NSNK1c,data/cks28NSNK1c/cks28NSNK1c.mp4,00:00:44.200,00:00:45.940,T-H-R-E-E,T H R E E,1,5,4.999500049995
cks28NSNK1c,data/cks28NSNK1c/cks28NSNK1c.mp4,00:00:45.940,00:00:47.700,F-O-U-R,F O U R,1,4,3.9996000399960003
cks28NSNK1c,data/cks28NSNK1c/cks28NSNK1c.mp4,00:00:47.700,00:00:49.080,F-I-V-E,F I V E,1,4,3.9996000399960003
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:01:46.140,00:01:47.120,of services,SERVICE,2,1,0.49997500124993743
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:01:52.420,00:01:52.920,the hearing,HEARING,2,1,0.49997500124993743
-44hXvy7VZk,data/-44hXvy7VZk/-44hXvy7VZk.mp4,00:42:35.750,00:42:37.950,the rabbi.,RABBI.,2,1,0.49997500124993743
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:02:00.240,00:02:00.740,kinds of,KIND,2,1,0.49997500124993743
XKIb7PFa27o,data/XKIb7PFa27o/XKIb7PFa27o.mp4,00:06:17.967,00:06:21.600,HE STARTS TO TALK TO ME. HE'S SPEAKING TO ME.,HE BE SPEAK TO X-ME.,10,5,0.4999950000499995
cks28NSNK1c,data/cks28NSNK1c/cks28NSNK1c.mp4,00:01:32.320,00:01:36.360,Little L-I-T-T-L-E,DESC-LITTLE L-I T T L E,2,6,2.999850007499625
XKIb7PFa27o,data/XKIb7PFa27o/XKIb7PFa27o.mp4,00:06:23.467,00:06:26.367,I JUST KEPT SOBBING. I HAD FALLEN TO THE FLOOR,X-I DESC-HAD FALLEN TO FLOOR,10,5,0.4999950000499995
cks28NSNK1c,data/cks28NSNK1c/cks28NSNK1c.mp4,00:01:40.780,00:01:46.540,P-U-M-P-K-I-N-S Pumpkins,P U M P K-I N S CUCKET,2,8,3.9998000099994995
tzIaQJPzSrQ,data/tzIaQJPzSrQ/tzIaQJPzSrQ.mp4,00:05:26.880,00:05:28.800,Thank you. Show love.,SHOW LOVE.,4,2,0.49998750031249223
eP3Lh7p225k,data/eP3Lh7p225k/eP3Lh7p225k.mp4,00:02:15.300,00:02:15.820,As a,AS,2,1,0.49997500124993743
