video_id,video_path,start_time,end_time,text_english,gloss_asl
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:24.128,00:08:31.052,The Biscuits team has cancelled games planned for tonight.,BICTURE TEAM HAVE CANCEL GAME PLAN FOR DESC-TONIGHT.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:31.052,00:08:37.308,There is a GoFundMe for the Bivens family,DESC-RE BE GOGUNDME FOR BIVEN FAMILY
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:37.308,00:08:42.063,"that has raised over $25,000.","THAT HAVE RAISE OVER $25,000."
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:42.063,00:08:52.323,The elderly man who was attacked is a church groundsman.,DESC-ELDERLY MAN WHO BE ATTACK BE CHURCH GROUNDSMAN.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:52.323,00:08:54.158,He was not seriously injured.,X-HE BE DESC-NOT DESC-SERIOUSLY INJURE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:08:59.538,00:09:07.213,"In southern Mexico, there was a terrible arson attack that","IN DESC-SOURN MEXIUM, DESC-RE BE DESC-TERRIBLE ARSON ATTACK THAT"
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:07.213,00:09:13.219,killed at least 26 people who were locked in a bar,KILL AT DESC-LEAST 26 PEOPLE WHO BE LOCK IN BAR
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:13.219,00:09:17.682,that was set ablaze.,THAT BE SET AWARD.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:17.682,00:09:23.020,Mexican President Andres Manuel Lopez Obrador said,MECHANISM PRESIDENT ANDRE GUARANTEE LOUZON OBERARADA SAY
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:23.020,00:09:30.111,"there were criminals who went in the bar, closed the doors,","DESC-RE BE DESC-CRIMINAL WHO GO IN BAR, DESC-CLOSE DOOR,"
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:30.111,00:09:35.241,"the emergency exits, and set fire to the place.","EMERGENCY EXIT, AND SET FIRE TO PLACE."
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:35.241,00:09:41.205,He said this was the most inhuman thing possible.,X-HE SAY THIS BE MOST DESC-INHUMAN THING DESC-POSSIBLE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:41.205,00:09:46.460,There is now a manhunt for the suspects.,DESC-RE BE DESC-NOW MANSHIP FOR SUSPECT.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:46.460,00:09:52.300,The president said there might be corruption and collusion,PRESIDENT SAY DESC-RE MIGHT BE CORRUPTION AND COLLUSION
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:09:52.300,00:10:00.725,between the criminals and authorities because the alleged,BETWEEN DESC-CRIMINAL AND AUTHORITY BECAUSE ALLEGE
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:00.725,00:10:10.359,attackers were arrested in July but then released.,ATTACKER BE ARREST IN JULY BUT DESC-N RELEASE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:10.359,00:10:20.119,A businessman told ABC News that it seems like an organized crime,BUSINESSMAN TELL ABC NEWS THAT X-IT SEEM LIKE ORGANISE CRIME
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:20.119,00:10:27.001,attack against the bar because they were not paid,ATTACK AGAINST BAR BECAUSE X-Y BE DESC-NOT PAY
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:27.001,00:10:33.924,in an extortion attempt.,IN EXTORTION ATTEMPT.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:33.924,00:10:38.596,"The bar's name was the ""White Horse Bar""",BAR X-POSS NAME BE DESC-WHITE HORSE BAR?
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:38.596,00:10:43.309,and it provided private rooms and female dancers.,AND X-IT PROVIDE DESC-PRIVATE ROOM AND FEMALE DANCER.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:10:43.309,00:10:46.771,There were both male and female victims.,DESC-RE BE BOTH MALE AND FEMALE VICTIM.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:02.953,00:11:10.544,Here are several updates on the Mavrick Fisher murder case.,DESC-HERE BE DESC-SEVERAL UPDATE ON MAVICK PARK MURDER CASE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:10.544,00:11:20.679,The first - the Lake County Sheriff’s Office said they have completed an autopsy,DESC-FIRST - LAUNCH COMMERCE SHEAVY X-POSS OFFICE SAY X-Y HAVE DESC-COMPLETE AUTOPHI
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:20.679,00:11:29.271,of the human remains that is believed to belong to Grant Whitaker.,DESC-HUMAN REMAIN THAT BE BELIEVE TO BELONG TO GRANT HUNTAKER.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:29.271,00:11:39.657,The cause of death has been determined to be blunt force trauma to the head.,CAUSE DEATH HAVE BE DETERMINE TO BE DESC-BLUNT FORCE TRAUMA TO HEAD.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:39.657,00:11:46.831,This means that Grant died from something that hit his head.,THIS MEAN THAT SANCH DIE FROM SOMETHING THAT HIT X-HE HEAD.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:46.831,00:11:54.213,This would align with a Moth report on Monday that showed conversations,THIS WOULD ALIGN WITH MOTH REPORT ON LUNTARY THAT SHOW CONVERSATION
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:11:54.213,00:12:05.975,between Mavrick and two individuals in which he said he smashed a rock on Grant’s head.,BETWEEN MAVICK AND TWO INDIVIDUAL IN WHICH X-HE SAY X-HE SMOKE ROCK ON SAW X-POSS HEAD.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:12:05.975,00:12:15.860,The sheriff’s office did not mention what weapon they suspect was used.,HEIRRY X-POSS OFFICE DO DESC-NOT MENTION WHAT WEAPON X-Y SUSPECT BE USE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:12:15.860,00:12:27.621,They said the investigation in the circumstances related to Grant’s death are continuing.,X-Y SAY INVESTIGATION IN CIRCUMSTANCE RELATE TO SAND X-POSS DEATH BE CONTINUE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:12:27.621,00:12:42.178,"According to Lake County online records, Mavrick has been booked in the Lake County jail","ACCORD TO LAUNCH COMMERCE ONLINE RECORD, MAVICK HAVE BE BOOK IN LAUNCH COMMERCE JAIL"
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:12:42.178,00:12:51.395,today in the early afternoon. The transfer from San Diego jail has been completed.,TRANSFER FROM SANTIO DESC-JUNGLE HAVE BE DESC-COMPLETE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:12:51.395,00:13:01.697,"He is charged with first-degree murder on a probable cause warrant,","X-HE BE CHARGE WITH DESC-FIRST DEGREE MURDER ON DESC-PROBABLE CAUSE WARRANT,"
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:01.697,00:13:10.831,which means authorities have enough information to suspect him of committing murder.,WHICH MEAN AUTHORITY HAVE DESC-ENOUGH INFORMATION TO SUSPECT X-HE COMMIT MURDER.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:10.831,00:13:20.758,"Mavrick’s next court date is August 30, which is on Friday.","MAVICK X-POSS NEXT COURT DATE BE AUGUST 30, WHICH BE ON VANISH."
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:20.758,00:13:30.601,It is not clear if he will have a public defender assigned to him.,X-IT BE DESC-NOT DESC-CLEAR IF X-HE WILL HAVE PUBLIC DEFENDER ASSIGN TO X-HE.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:30.601,00:13:33.771,That’s all for now.,THAT BE ALL FOR DESC-NOW.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:34.939,00:13:36.440,That is all for today.,THAT BE ALL FOR TODAY.
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:36.440,00:13:39.568,See you tomorrow and stay with the light!,SEE X-YOU TOMORROW AND STAY WITH LIGHT!
-qTZYO-Fdlo,data/-qTZYO-Fdlo/-qTZYO-Fdlo.mp4,00:13:39.568,00:13:41.195,Captioned by www.aslcaptions.com,CAPTION BY WWW.ASLCAPTIONS.COM
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:02.060,00:00:03.380,Hello,HALF
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:03.560,00:00:05.560,I'm Amy.,X-I BE ADMY.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:05.780,00:00:08.760,I want to talk about language deprivation,X-I WANT TO TALK ABOUT LANGUAGE DEPRIVATION
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:08.880,00:00:11.040,for Deaf babies.,FOR DESC-DEAF BABY.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:13.340,00:00:15.580,Lots of people do not,LOT PEOPLE DO DESC-NOT
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:16.220,00:00:18.500,realize that when,REALIZE THAT WHEN
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:18.700,00:00:21.080,hearing babies are in utero,HEAR BABY BE IN UTRO
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:21.220,00:00:23.880,start hearing things 24/7,START HEAR THING DESC-WEEKLY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:24.100,00:00:26.120,"which continues at birth,","WHICH CONTINUE AT BIRTH,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:26.120,00:00:28.460,growing up listening 24/7,GROW DESC-UP LISTEN DESC-WEEKLY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:28.600,00:00:31.920,constantly absorbing information.,DESC-CONSTANTLY ABSORB INFORMATION.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:32.140,00:00:35.120,"Compared to Deaf babies,","COMPARE TO DESC-DEAF BABY,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:35.320,00:00:37.900,nothing; hearing nothing.,NOTHING ; HEAR NOTHING.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:37.900,00:00:40.280,"During pregnancy, birth,","DURING PREGNANCY, BIRTH,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:40.420,00:00:42.620,growing up hearing nothing.,GROW DESC-UP HEAR NOTHING.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:42.760,00:00:45.500,So...,DESC-SO...
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:45.660,00:00:47.980,It does not make sense,X-IT DO DESC-NOT MAKE SENSE
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:47.980,00:00:49.560,logically to,DESC-LOGICALLY TO
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:49.660,00:00:52.100,deprive / hold back signing from,DEPRIVE HOLD DESC-BACK SIGNING FROM
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:52.100,00:00:52.920,from Deaf babies.,FROM DESC-DEAF BABY.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:52.920,00:00:54.780,Compared to hearing babies,COMPARE TO HEAR BABY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:54.900,00:00:58.780,parents are willing - sure! - to provide sign language,- TO PROVIDE SIGN LANGUAGE
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:58.780,00:00:59.720,because babies,BECAUSE BABY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:00:59.840,00:01:02.460,tend to learn sign,TEND TO LEARN SIGN
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:02.640,00:01:04.780,and can sign before they can start talking,AND CAN SIGN BEFORE X-Y CAN START TALK
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:05.940,00:01:07.160,early.,DESC-EARLY.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:07.840,00:01:09.840,Hearing babies,HOPE BABY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:10.760,00:01:12.760,sign then talk,SIGN DESC-N TALK
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:12.760,00:01:15.780,"no problem, compared to Deaf.","NO PROBLEM, COMPARE TO DESC-DEAF."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:15.780,00:01:17.120,WHOA!,WHOA!
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:17.280,00:01:19.280,"No, no...cannot sign,","NO, NO...CANNOT SIGN,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:19.280,00:01:20.800,"will prevent speech,","WILL PREVENT SPEECH,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:20.800,00:01:22.320,ability to talk... .,ABILITY TO TALK....
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:22.320,00:01:23.780,It does NOT make sense,X-IT DO DESC-NOT MAKE SENSE
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:23.960,00:01:26.460,how CAN Deaf babies,HOW CAN DESC-DEAF BABY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:26.640,00:01:29.240,"HAVE understanding of vocabulary,","HAVE UNDERSTANDING VOCATOLARY,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:29.240,00:01:30.900,context,CONTEXT
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:31.480,00:01:33.920,or have any,OR HAVE ANY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:33.920,00:01:35.780,foundational understanding,DESC-FOUNDATIONAL UNDERSTANDING
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:35.980,00:01:38.180,of language if deprived of sign language,LANGUAGE IF DEPRIVE SIGN LANGUAGE
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:38.180,00:01:39.520,"and just talking,","AND DESC-JUST TALK,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:39.520,00:01:41.580,"speech, and more talking.","SPEECH, AND MORE TALK."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:41.820,00:01:43.560,With no idea / comprehension what that,WITH NO IDEA COMPREHENSION WHAT THAT
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:43.560,00:01:46.520,spoken word even means .,SPEAK WORD DESC-EVEN MEAN.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:46.800,00:01:49.820,Just basically absorbing or rather memorizing,DESC-JUST DESC-BASICALLY ABSORB OR DESC-RAR MEMORY
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:50.060,00:01:52.440,but no understanding,BUT NO UNDERSTANDING
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:52.540,00:01:54.420,context nothing.,CONTEXT NOTHING.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:54.560,00:01:56.560,"Compared to sign,","COMPARE TO SIGN,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:56.740,00:01:59.220,signing connecting to the object,SIGN CONNECT TO OBJECT
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:01:59.220,00:02:01.660,or whatever - instantly understood.,OR WHATEVER - DESC-IMMEDIATELY UNDERSTAND.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:01.840,00:02:05.200,"So, why deprive from Deaf babies?","DESC-SO, WHY DEPRIVE FROM DESC-DEAF BABY?"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:05.360,00:02:07.760,"Really, there is nothing wrong with the Deaf babies' brain","DESC-REALLY, DESC-RE BE NOTHING DESC-WRONG WITH DESC-DEAF BABY X-POSS BRAIN"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:07.960,00:02:10.100,just hearing .,DESC-JUST HEAR.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:10.240,00:02:13.500,"So, compared to hearing babies,","DESC-SO, COMPARE TO HEAR BABY,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:13.580,00:02:16.580,"taking off; vocabulary, understanding,","TAKE OFF ; VOCATOLARY, UNDERSTANDING,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:16.580,00:02:18.380,"relationship,","RELATIONSHIP,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:18.740,00:02:20.740,"interacting,","INTERACT,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:20.740,00:02:21.920,compared to Deaf .,COMPARE TO DESC-DEAF.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:21.940,00:02:23.940,No idea .,NO IDEA.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:25.540,00:02:27.540,"Family,","FAMILY,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:27.740,00:02:29.740,familial relationships,DESC-FAMILIAR RELATIONSHIP
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:29.740,00:02:31.420,"are really, really, really important","BE DESC-REALLY, DESC-REALLY, DESC-REALLY DESC-IMPORTANT"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:31.420,00:02:32.800,for everyone,FOR EVERYONE
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:32.940,00:02:34.940,"including Deaf people, children","INCLUDE DESC-DEAF PEOPLE, CHILD"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:34.940,00:02:36.640,people - adults .,PEOPLE - ADULT.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:36.640,00:02:38.440,"So, if you are holding back","DESC-SO, IF X-YOU BE HOLD DESC-BACK"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:38.540,00:02:41.820,Deaf children are increasingly falling behind .,DESC-DEAF CHILD BE DESC-INCREASINGLY FALL BEHIND.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:42.180,00:02:44.180,I understand,X-I UNDERSTAND
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:44.480,00:02:46.480,these controversies for over 30 years,SE CONTROVERSY FOR OVER 30 YEAR
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:46.480,00:02:49.060,"- same ; ASL versus SEE ,","- DESC-SAME ; SLUM VERSUS SEE,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:49.240,00:02:51.240,Oral versus signing - whatever.,DESC-ORAL VERSUS SIGN - WHATEVER.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:51.480,00:02:53.480,So what? . Let's move on!,LET X-POSS MOVE ON!
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:53.480,00:02:56.680,Most people do not even think about long term.,MOST PEOPLE DO DESC-NOT DESC-EVEN THINK ABOUT DESC-LONG TERM.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:02:57.020,00:03:00.940,"I mean, think about now children need to be taught whatever","X-I MEAN, THINK ABOUT DESC-NOW CHILD NEED TO BE TEACH WHATEVER"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:01.220,00:03:06.880,but... do most do not even think about long term as an adult...Deaf adult.,BUT... DO MOST DO DESC-NOT DESC-EVEN THINK ABOUT DESC-LONG TERM AS ADULT...DEAD ADULT.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:07.400,00:03:10.940,"If you do not have foundational language,","IF X-YOU DO DESC-NOT HAVE DESC-FOUNDATIONAL LANGUAGE,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:11.740,00:03:15.680,"don't; are not on the same level as the hearing,","DO DESC-NOT ; BE DESC-NOT ON DESC-SAME LEVEL AS HEARING,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:16.180,00:03:18.180,"can't understand,","CAN DESC-NOT UNDERSTAND,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:18.180,00:03:23.160,"or communicate / interact in English too, then would be more isolated as an adult.","OR COMMUNICATE INTERACT IN ENGLISH DESC-TOO, DESC-N WOULD BE MORE ISOLATE AS ADULT."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:23.160,00:03:26.220,Less quality of life .,DESC-LESS QUALITY LIFE.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:26.400,00:03:30.100,"Like for example, employ-ability in the future,","LIKE FOR EXAMPLE, EMPLOYABILITY IN FUTURE,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:30.320,00:03:32.320,if Deaf only knows ASL,IF DESC-DEAF DESC-ONLY KNOW DESC-ASSLEAD
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:32.500,00:03:37.240,and do not have any knowledge of English - unable to transition between ASL and English.,AND DO DESC-NOT HAVE ANY KNOWLEDGE ENGLISH - DESC-UNABLE TO TRANSITION BETWEEN SLEAD AND ENGLISH.
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:37.240,00:03:38.880,"Let's back up a little bit,","LET BE DESC-BACK DESC-UP DESC-LITTLE BIT,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:39.060,00:03:42.620,hearing can have several languages - no problem,HEARING CAN HAVE DESC-SEVERAL LANGUAGE - NO PROBLEM
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:42.620,00:03:43.960,understanding or learning,UNDERSTANDING OR LEARN
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:45.520,00:03:48.020,"But, Deaf - WHOA! can't learn nothing!",CAN DESC-NOT LEARN NOTHING!
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:48.200,00:03:51.500,"Can't learn sign language, can't learn speech, can't learn...","CAN DESC-NOT LEARN SIGN LANGUAGE, CAN DESC-NOT LEARN SPEECH, CAN DESC-NOT LEARN..."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:51.500,00:03:53.580,that's really ridiculous!,THAT BE DESC-REALLY DESC-RIDICULOUS!
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:53.580,00:03:55.140,"So, just simple,","DESC-SO, DESC-JUST DESC-SIMPLE,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:55.140,00:03:58.780,"1) need to learn ASL for socializing,","1) NEED TO LEARN SLEAD FOR SOCIALISING,"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:03:58.920,00:04:00.920,"culture, whatever.","CULTURE, WHATEVER."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:04:01.460,00:04:04.180,"But, for","BUT, FOR"
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:04:04.560,00:04:11.540,"educational purposes, need English including SEE which can transition between the 2 - no problem .","DESC-EDUCATIONAL PURPOSE, NEED ENGLISH INCLUDE SEE WHICH CAN TRANSITION BETWEEN 2 - NO PROBLEM."
0lFE6N7UKUQ,data/0lFE6N7UKUQ/0lFE6N7UKUQ.mp4,00:04:11.700,00:04:15.820,"Transitioning SEE for including English grammar,","TRANSITIONING SEE FOR INCLUDE ENGLISH GRANDUCTURE,"
